protein_file,ligand_file,output_name,pose_number,affinity_kcal_mol,rmsd_lb,rmsd_ub,grid_center_x,grid_center_y,grid_center_z,grid_size_x,grid_size_y,grid_size_z,elapsed_time_seconds,minimization_before,minimization_after,zip_file,output_folder
7CWK_Collagen_type_I.pdbqt,phb_1_unit.pdbqt,phb_1_7CWK,4,-2.149,2.32,3.356,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,1.5195438861846924,,,output/docking/phb_1_7CWK/phb_1_7CWK_all_poses.zip,output/docking/phb_1_7CWK
7CWK_Collagen_type_I.pdbqt,phb_1_unit.pdbqt,phb_1_7CWK,5,-2.145,2.486,3.374,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,1.5195438861846924,,,output/docking/phb_1_7CWK/phb_1_7CWK_all_poses.zip,output/docking/phb_1_7CWK
7CWK_Collagen_type_I.pdbqt,phb_1_unit.pdbqt,phb_1_7CWK,6,-2.119,3.381,4.33,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,1.5195438861846924,,,output/docking/phb_1_7CWK/phb_1_7CWK_all_poses.zip,output/docking/phb_1_7CWK
7CWK_Collagen_type_I.pdbqt,phb_1_unit.pdbqt,phb_1_7CWK,7,-2.057,3.83,4.635,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,1.5195438861846924,,,output/docking/phb_1_7CWK/phb_1_7CWK_all_poses.zip,output/docking/phb_1_7CWK
7CWK_Collagen_type_I.pdbqt,phb_1_unit.pdbqt,phb_1_7CWK,8,-2.031,3.467,3.909,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,1.5195438861846924,,,output/docking/phb_1_7CWK/phb_1_7CWK_all_poses.zip,output/docking/phb_1_7CWK
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,1,-3.005,0.0,0.0,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,2,-2.988,8.115,9.032,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,3,-2.862,1.118,3.085,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,4,-2.86,6.593,7.666,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,5,-2.754,1.717,2.964,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,6,-2.686,1.69,2.399,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,7,-2.639,9.654,10.409,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
4BSO_R-SPONDIN-1.pdbqt,phb_1_unit.pdbqt,phb_1_4BSO,8,-2.603,1.627,2.356,-6.176304340362549,-5.494853973388672,-16.891128540039062,30.06999969482422,43.542999267578125,53.547000885009766,1.4978656768798828,,,output/docking/phb_1_4BSO/phb_1_4BSO_all_poses.zip,output/docking/phb_1_4BSO
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,1,-3.622,0.0,0.0,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,2,-3.612,1.836,3.145,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,3,-3.59,1.563,2.175,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,4,-3.573,2.03,3.077,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,5,-3.49,1.879,3.334,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,6,-3.465,1.906,2.725,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,7,-3.462,4.752,5.189,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1RG8_Heparin-binding_growth_factor_1.pdbqt,phb_1_unit.pdbqt,phb_1_1RG8,8,-3.385,1.567,2.91,14.066065788269043,-35.88857650756836,43.68223190307617,34.60300064086914,37.54999923706055,35.61699676513672,1.4082860946655273,,,output/docking/phb_1_1RG8/phb_1_1RG8_all_poses.zip,output/docking/phb_1_1RG8
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,1,-4.323,0.0,0.0,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,2,-4.257,1.856,2.956,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,3,-3.97,13.334,14.569,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,4,-3.851,13.243,14.074,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,5,-3.815,13.298,14.564,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,6,-3.708,13.599,14.449,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,7,-3.648,13.74,14.252,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1CSG_Granulocyte-macrophage_colony-stimulating_factor.pdbqt,phb_1_unit.pdbqt,phb_1_1CSG,8,-3.583,13.734,14.34,-3.5938093662261963,61.503849029541016,22.72281265258789,27.94700050354004,41.4530029296875,49.500999450683594,1.3648004531860352,,,output/docking/phb_1_1CSG/phb_1_1CSG_all_poses.zip,output/docking/phb_1_1CSG
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,1,-3.919,0.0,0.0,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,2,-3.864,1.332,1.676,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,3,-3.772,1.179,1.226,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,4,-3.711,22.947,23.562,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,5,-3.653,1.502,3.029,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,6,-3.503,22.54,23.038,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,7,-3.459,21.955,22.543,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1TGJ_TRANSFORMING_GROWTH_FACTOR-BETA_3.pdbqt,phb_1_unit.pdbqt,phb_1_1TGJ,8,-3.203,2.258,2.711,-14.84504508972168,32.579811096191406,10.133177757263184,32.645999908447266,57.03200149536133,40.96500015258789,1.435119867324829,,,output/docking/phb_1_1TGJ/phb_1_1TGJ_all_poses.zip,output/docking/phb_1_1TGJ
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,1,-3.067,0.0,0.0,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,2,-3.035,30.014,31.042,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,3,-3.035,9.773,10.585,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,4,-3.003,10.563,11.6,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,5,-2.967,1.434,3.042,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,6,-2.898,10.988,12.045,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,7,-2.856,10.091,11.294,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
1VPF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR.pdbqt,phb_1_unit.pdbqt,phb_1_1VPF,8,-2.842,1.505,2.898,19.343582153320312,6.332340240478516,1.0571224689483643,53.56999969482422,30.034000396728516,42.91899871826172,1.4576849937438965,,,output/docking/phb_1_1VPF/phb_1_1VPF_all_poses.zip,output/docking/phb_1_1VPF
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,1,-4.048,0.0,0.0,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,2,-4.002,23.148,24.156,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,3,-3.935,39.518,40.674,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,4,-3.909,46.208,46.861,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,5,-3.897,26.425,27.732,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,6,-3.837,22.925,23.653,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,7,-3.824,46.298,47.149,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
"2Z80_Toll-like_receptor_2,_Variable_lymphocyte_receptor_B.pdbqt",phb_1_unit.pdbqt,phb_1_2Z80,8,-3.805,39.777,41.106,-0.32203200459480286,-11.993622779846191,-22.652591705322266,53.50199890136719,73.52400207519531,47.83599853515625,1.4669270515441895,,,output/docking/phb_1_2Z80/phb_1_2Z80_all_poses.zip,output/docking/phb_1_2Z80
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,1,-3.605,0.0,0.0,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,2,-3.585,47.575,50.656,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,3,-3.562,2.978,4.784,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,4,-3.464,3.49,5.034,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,5,-3.437,5.229,7.434,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,6,-3.408,2.546,5.731,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,7,-3.318,4.519,6.174,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
6EC0_Keratin_1.pdbqt,phb_2_unit.pdbqt,phb_2_6EC0,8,-3.313,3.612,6.025,23.579322814941406,-33.157310485839844,3.113046407699585,83.54800415039062,55.468997955322266,138.8489990234375,4.285647869110107,,,output/docking/phb_2_6EC0/phb_2_6EC0_all_poses.zip,output/docking/phb_2_6EC0
7CWK_Collagen_type_I.pdbqt,phb_2_unit.pdbqt,phb_2_7CWK,1,-2.881,0.0,0.0,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,4.58353328704834,,,output/docking/phb_2_7CWK/phb_2_7CWK_all_poses.zip,output/docking/phb_2_7CWK
7CWK_Collagen_type_I.pdbqt,phb_2_unit.pdbqt,phb_2_7CWK,2,-2.874,2.328,5.242,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,4.58353328704834,,,output/docking/phb_2_7CWK/phb_2_7CWK_all_poses.zip,output/docking/phb_2_7CWK
7CWK_Collagen_type_I.pdbqt,phb_2_unit.pdbqt,phb_2_7CWK,3,-2.859,1.306,3.194,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,4.58353328704834,,,output/docking/phb_2_7CWK/phb_2_7CWK_all_poses.zip,output/docking/phb_2_7CWK
7CWK_Collagen_type_I.pdbqt,phb_2_unit.pdbqt,phb_2_7CWK,4,-2.796,2.979,5.72,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,4.58353328704834,,,output/docking/phb_2_7CWK/phb_2_7CWK_all_poses.zip,output/docking/phb_2_7CWK
7CWK_Collagen_type_I.pdbqt,phb_2_unit.pdbqt,phb_2_7CWK,5,-2.724,6.47,7.691,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,4.58353328704834,,,output/docking/phb_2_7CWK/phb_2_7CWK_all_poses.zip,output/docking/phb_2_7CWK
7CWK_Collagen_type_I.pdbqt,phb_2_unit.pdbqt,phb_2_7CWK,6,-2.639,2.082,2.745,-5.76887321472168,8.983650207519531,9.44984245300293,76.63400268554688,14.230999946594238,20.966999053955078,4.58353328704834,,,output/docking/phb_2_7CWK/phb_2_7CWK_all_poses.zip,output/docking/phb_2_7CWK
